Paper_id,Dataset_id,Public_dataset_id,slide_id,Pubmed_id,Disease,Status,Control,Species,Brain_region,Sex,Stage,Age,N_cells,Methodology,model,
ST005,ST005074,,Puck_180618_21,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005075,,Puck_180618_24,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005076,,Puck_180618_3,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005077,,Puck_180618_4,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005078,,Puck_180618_7,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005079,,Puck_180620_1,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005080,,Puck_180620_3,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005081,,Puck_180620_4,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005082,,Puck_180620_5,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005083,,Puck_180728_15,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005084,,Puck_180803_8,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005085,,Puck_180819_10,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005086,,Puck_180819_11,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005087,,Puck_180819_12,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005088,,Puck_180819_13,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005089,,Puck_180819_14,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005090,,Puck_180819_16,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005091,,Puck_180819_18,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005092,,Puck_180819_19,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005093,,Puck_180819_1,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005094,,Puck_180819_24,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005095,,Puck_180819_26,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005096,,Puck_180819_2,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005097,,Puck_180819_30,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005098,,Puck_180819_3,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005099,,Puck_180819_4,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005100,,Puck_180819_5,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005101,,Puck_180819_7,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005102,,Puck_180819_8,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005103,,Puck_180819_9,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005104,,Puck_180821_12,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005105,,Puck_180821_12,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST005,ST005106,,Puck_180821_3,30923225,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,No data available,,Slide-seq,No data available,
ST006,ST006001,,Puck_190921_19,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006002,,Puck_190921_21,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006003,,Puck_190926_01,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006004,,Puck_190926_02,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006005,,Puck_190926_03,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006006,,Puck_190926_06,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006007,,Puck_191007_07,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006008,,Puck_191204_01,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006009,,Puck_200115_08,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006010,,Puck_200127_15,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST006,ST006011,,Puck_200306_03,33288904,AD,Healthy,NA,Mouse,"hippocampus, cerebellum, and olfactory bulb",No data available,No data available,"Adult, Embryonic Day 12.5 (E12.5), and Embryonic Day 15.5 (E15.5)",,Slide-seqV2,Wild-type C57Bl/6 and C57BL/6NCrl,
ST007,ST007001,GSM4459917,01A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007002,GSM4459918,01B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007003,GSM4459919,02A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007004,GSM4459920,02B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007005,GSM4459921,03A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007006,GSM4459922,03B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007007,GSM4459923,04A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007008,GSM4459924,04B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007009,GSM4459925,05A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007010,GSM4459926,05B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007011,GSM4459927,06A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007012,GSM4459928,06B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007013,GSM4459929,07A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007014,GSM4459930,07B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007015,GSM4459931,08A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007016,GSM4459932,08B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007017,GSM4459933,09A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007018,GSM4459934,09B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007019,GSM4459935,10A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007020,GSM4459936,10B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007021,GSM4459937,11A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007022,GSM4459938,12A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007023,GSM4459939,12B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007024,GSM4459940,13A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007025,GSM4459941,13B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007026,GSM4459942,14A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007027,GSM4459943,14B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007028,GSM4459944,15A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007029,GSM4459945,15B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007030,GSM4459946,16A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007031,GSM4459947,16B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007032,GSM4459948,17A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007033,GSM4459949,17B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007034,GSM4459950,18A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007035,GSM4459951,18B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007036,GSM4459952,19A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007037,GSM4459953,19B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007038,GSM4459954,20A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007039,GSM4459955,20B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007040,GSM4459956,21A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007041,GSM4459957,21B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007042,GSM4459958,22A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007043,GSM4459959,22B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007044,GSM4459960,23A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007045,GSM4459961,23B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007046,GSM4459962,24A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007047,GSM4459963,24B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007048,GSM4459964,25A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007049,GSM4459965,26A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007050,GSM4459966,26B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007051,GSM4459967,27A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007052,GSM4459968,27B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007053,GSM4459969,28A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007054,GSM4459970,28B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007055,GSM4459971,29A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007056,GSM4459972,29B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007057,GSM4459973,30A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007058,GSM4459974,31A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007059,GSM4459975,32A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007060,GSM4459976,33A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007061,GSM4459977,33B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007062,GSM4459978,34A,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
ST007,ST007063,GSM4459979,34B,32637622,AD,Healthy,NA,Mouse,left hemisphere,Male,No data available,9wk,,No data available,C57BL/6,
